,code,trade_dt,close
1944,CI005002,2007-04-16,1622.2684
1945,CI005003,2007-04-16,4574.751
1946,CI005004,2007-04-16,2110.183
1947,CI005005,2007-04-16,2469.2732
1948,CI005006,2007-04-16,2711.6385
1949,CI005007,2007-04-16,2640.0838
1950,CI005008,2007-04-16,3122.6621
1951,CI005009,2007-04-16,2089.8269
1952,CI005010,2007-04-16,3382.3247
1953,CI005011,2007-04-16,2860.7868
1954,CI005012,2007-04-16,3744.3268
1955,CI005013,2007-04-16,2809.6971
1956,CI005014,2007-04-16,3658.4579
1957,CI005015,2007-04-16,2806.1684
1958,CI005016,2007-04-16,2259.642
1959,CI005017,2007-04-16,2445.2486
1960,CI005018,2007-04-16,2630.621
1961,CI005019,2007-04-16,3877.9602
1962,CI005020,2007-04-16,2736.6938
1963,CI005021,2007-04-16,3865.9062
1964,CI005022,2007-04-16,5924.5469
1965,CI005023,2007-04-16,3367.3874
1966,CI005024,2007-04-16,2175.7052
1967,CI005025,2007-04-16,1957.3072
1968,CI005026,2007-04-16,1874.0856
1969,CI005027,2007-04-16,1758.7673
1970,CI005028,2007-04-16,2522.6857
1971,CI005029,2007-04-16,2562.2969
1972,CI005001,2007-04-17,2669.3931
1973,CI005002,2007-04-17,1683.1505
1974,CI005003,2007-04-17,4784.183
1975,CI005004,2007-04-17,2152.6554
1976,CI005005,2007-04-17,2499.9719
1977,CI005006,2007-04-17,2778.114
1978,CI005007,2007-04-17,2727.1828
1979,CI005008,2007-04-17,3230.0561
1980,CI005009,2007-04-17,2170.0735
1981,CI005010,2007-04-17,3435.9387
1982,CI005011,2007-04-17,2940.8596
1983,CI005012,2007-04-17,3727.8707
1984,CI005013,2007-04-17,2860.8016
1985,CI005014,2007-04-17,3731.3555
1986,CI005015,2007-04-17,2861.6561
1987,CI005016,2007-04-17,2285.0542
1988,CI005017,2007-04-17,2569.8747
1989,CI005018,2007-04-17,2674.2703
1990,CI005019,2007-04-17,3842.2369
1991,CI005020,2007-04-17,2816.926
1992,CI005021,2007-04-17,3804.5949
1993,CI005022,2007-04-17,5824.3163
1994,CI005023,2007-04-17,3504.3013
1995,CI005024,2007-04-17,2201.5732
1996,CI005025,2007-04-17,1949.0116
1997,CI005026,2007-04-17,1871.114
1998,CI005027,2007-04-17,1770.0324
1999,CI005028,2007-04-17,2535.2869
2000,CI005029,2007-04-17,2646.0202
2001,CI005001,2007-04-18,2680.7056
2002,CI005002,2007-04-18,1747.2951
2003,CI005003,2007-04-18,4898.0389
2004,CI005004,2007-04-18,2218.3755
2005,CI005005,2007-04-18,2561.213
2006,CI005006,2007-04-18,2864.5954
2007,CI005007,2007-04-18,2817.8911
2008,CI005008,2007-04-18,3266.9018
2009,CI005009,2007-04-18,2196.1591
2010,CI005010,2007-04-18,3485.8813
2011,CI005011,2007-04-18,2977.8417
2012,CI005012,2007-04-18,3789.8421
2013,CI005013,2007-04-18,2917.7919
2014,CI005014,2007-04-18,3821.4024
2015,CI005015,2007-04-18,2905.1043
2016,CI005016,2007-04-18,2339.6344
2017,CI005017,2007-04-18,2629.574
2018,CI005018,2007-04-18,2728.8924
2019,CI005019,2007-04-18,3823.0504
2020,CI005020,2007-04-18,2897.8737
2021,CI005021,2007-04-18,3733.8045
2022,CI005022,2007-04-18,5753.195
2023,CI005023,2007-04-18,3518.2308
2024,CI005024,2007-04-18,2212.402
2025,CI005025,2007-04-18,1965.9217
2026,CI005026,2007-04-18,1885.0145
2027,CI005027,2007-04-18,1845.0158
2028,CI005028,2007-04-18,2464.3316
2029,CI005029,2007-04-18,2699.6323
2030,CI005001,2007-04-19,2543.1848
2031,CI005002,2007-04-19,1643.4078
2032,CI005003,2007-04-19,4616.0981
2033,CI005004,2007-04-19,2137.0166
2034,CI005005,2007-04-19,2452.9745
2035,CI005006,2007-04-19,2696.5581
2036,CI005007,2007-04-19,2679.5911
2037,CI005008,2007-04-19,3144.9212
2038,CI005009,2007-04-19,2067.5152
2039,CI005010,2007-04-19,3307.3632
2040,CI005011,2007-04-19,2863.2575
2041,CI005012,2007-04-19,3684.8846
2042,CI005013,2007-04-19,2771.2442
2043,CI005014,2007-04-19,3642.5504
2044,CI005015,2007-04-19,2767.7459
2045,CI005016,2007-04-19,2246.1412
2046,CI005017,2007-04-19,2478.1157
2047,CI005018,2007-04-19,2593.0113
2048,CI005019,2007-04-19,3648.8589
2049,CI005020,2007-04-19,2706.1493
2050,CI005021,2007-04-19,3588.556
2051,CI005022,2007-04-19,5529.8161
2052,CI005023,2007-04-19,3300.3044
2053,CI005024,2007-04-19,2099.1343
2054,CI005025,2007-04-19,1906.0556
2055,CI005026,2007-04-19,1790.0468
2056,CI005027,2007-04-19,1769.5964
2057,CI005028,2007-04-19,2365.8038
2058,CI005029,2007-04-19,2565.1562
2059,CI005001,2007-04-20,2647.0528
2060,CI005002,2007-04-20,1768.2053
2061,CI005003,2007-04-20,4855.141
2062,CI005004,2007-04-20,2237.9682
2063,CI005005,2007-04-20,2577.3592
2064,CI005006,2007-04-20,2810.142
2065,CI005007,2007-04-20,2807.5477
2066,CI005008,2007-04-20,3322.1494
2067,CI005009,2007-04-20,2178.5205
2068,CI005010,2007-04-20,3449.5504
2069,CI005011,2007-04-20,2971.982
2070,CI005012,2007-04-20,3888.1931
2071,CI005013,2007-04-20,2923.9709
2072,CI005014,2007-04-20,3835.2615
2073,CI005015,2007-04-20,2913.7409
2074,CI005016,2007-04-20,2362.8648
2075,CI005017,2007-04-20,2630.2479
2076,CI005018,2007-04-20,2731.3861
2077,CI005019,2007-04-20,3745.7967
2078,CI005020,2007-04-20,2837.5828
2079,CI005021,2007-04-20,3690.4808
2080,CI005022,2007-04-20,5840.4057
2081,CI005023,2007-04-20,3453.4865
2082,CI005024,2007-04-20,2194.1955
2083,CI005025,2007-04-20,1975.3675
2084,CI005026,2007-04-20,1845.1321
2085,CI005027,2007-04-20,1851.3335
2086,CI005028,2007-04-20,2401.4474
2087,CI005029,2007-04-20,2724.8849
2088,CI005001,2007-04-23,2723.9498
2089,CI005002,2007-04-23,1882.7079
2090,CI005003,2007-04-23,5023.1458
2091,CI005004,2007-04-23,2361.9605
2092,CI005005,2007-04-23,2725.9538
2093,CI005006,2007-04-23,2952.5431
2094,CI005007,2007-04-23,2923.7217
2095,CI005008,2007-04-23,3484.6471
2096,CI005009,2007-04-23,2278.2919
2097,CI005010,2007-04-23,3560.5714
2098,CI005011,2007-04-23,3049.7823
2099,CI005012,2007-04-23,3980.2123
2100,CI005013,2007-04-23,3068.0357
2101,CI005014,2007-04-23,4013.1576
2102,CI005015,2007-04-23,3078.699
2103,CI005016,2007-04-23,2449.529
2104,CI005017,2007-04-23,2775.3332
2105,CI005018,2007-04-23,2839.5965
2106,CI005019,2007-04-23,3867.9946
2107,CI005020,2007-04-23,2968.5904
2108,CI005021,2007-04-23,3788.9392
2109,CI005022,2007-04-23,6053.5985
2110,CI005023,2007-04-23,3601.0957
2111,CI005024,2007-04-23,2302.7101
2112,CI005025,2007-04-23,2026.8593
2113,CI005026,2007-04-23,1929.668
2114,CI005027,2007-04-23,1915.169
2115,CI005028,2007-04-23,2450.6993
2116,CI005029,2007-04-23,2813.616
2117,CI005001,2007-04-24,2729.7681
2118,CI005002,2007-04-24,1892.6809
2119,CI005003,2007-04-24,4988.3298
2120,CI005004,2007-04-24,2387.3677
2121,CI005005,2007-04-24,2801.2666
2122,CI005006,2007-04-24,3015.8987
2123,CI005007,2007-04-24,2918.0432
2124,CI005008,2007-04-24,3520.3038
2125,CI005009,2007-04-24,2284.4744
2126,CI005010,2007-04-24,3572.2169
2127,CI005011,2007-04-24,3064.8546
2128,CI005012,2007-04-24,4036.0084
2129,CI005013,2007-04-24,3103.6054
2130,CI005014,2007-04-24,4051.4572
2131,CI005015,2007-04-24,3053.2137
2132,CI005016,2007-04-24,2541.6691
2133,CI005017,2007-04-24,2835.876
2134,CI005018,2007-04-24,2901.3786
2135,CI005019,2007-04-24,3826.5477
2136,CI005020,2007-04-24,2985.7066
2137,CI005021,2007-04-24,3741.5131
2138,CI005022,2007-04-24,5971.0087
2139,CI005023,2007-04-24,3589.7766
2140,CI005024,2007-04-24,2319.559
2141,CI005025,2007-04-24,2020.1787
2142,CI005026,2007-04-24,1911.3713
2143,CI005027,2007-04-24,1893.4648
2144,CI005028,2007-04-24,2465.5423
2145,CI005029,2007-04-24,2816.9434
2146,CI005001,2007-04-25,2699.8542
2147,CI005002,2007-04-25,1885.3685
2148,CI005003,2007-04-25,4892.3209
2149,CI005004,2007-04-25,2400.0478
2150,CI005005,2007-04-25,2778.4709
2151,CI005006,2007-04-25,3014.4657
2152,CI005007,2007-04-25,2915.4226
2153,CI005008,2007-04-25,3471.6801
2154,CI005009,2007-04-25,2270.9951
2155,CI005010,2007-04-25,3519.7799
2156,CI005011,2007-04-25,3056.3829
2157,CI005012,2007-04-25,3993.4185
2158,CI005013,2007-04-25,3091.2569
2159,CI005014,2007-04-25,4030.8574
2160,CI005015,2007-04-25,3033.0296
2161,CI005016,2007-04-25,2587.8175
2162,CI005017,2007-04-25,2857.2574
2163,CI005018,2007-04-25,2902.2981
2164,CI005019,2007-04-25,3831.9886
2165,CI005020,2007-04-25,2952.3363
2166,CI005021,2007-04-25,3899.494
2167,CI005022,2007-04-25,5926.3723
2168,CI005023,2007-04-25,3619.2416
2169,CI005024,2007-04-25,2310.8358
2170,CI005025,2007-04-25,1999.5724
2171,CI005026,2007-04-25,1914.8015
2172,CI005027,2007-04-25,1907.0088
2173,CI005028,2007-04-25,2427.8182
2174,CI005029,2007-04-25,2827.9306
2175,CI005001,2007-04-26,2755.7528
2176,CI005002,2007-04-26,1955.6856
2177,CI005003,2007-04-26,4908.2685
2178,CI005004,2007-04-26,2422.5691
2179,CI005005,2007-04-26,2788.738
2180,CI005006,2007-04-26,3020.9539
2181,CI005007,2007-04-26,2914.8389
2182,CI005008,2007-04-26,3540.4473
2183,CI005009,2007-04-26,2329.25
2184,CI005010,2007-04-26,3593.3609
2185,CI005011,2007-04-26,3101.274
2186,CI005012,2007-04-26,3972.9322
2187,CI005013,2007-04-26,3120.0299
2188,CI005014,2007-04-26,4109.8866
2189,CI005015,2007-04-26,3081.1217
2190,CI005016,2007-04-26,2614.1945
2191,CI005017,2007-04-26,2931.8087
2192,CI005018,2007-04-26,2930.4506
2193,CI005019,2007-04-26,3871.6163
2194,CI005020,2007-04-26,3022.5073
2195,CI005021,2007-04-26,3908.2202
2196,CI005022,2007-04-26,6211.3022
2197,CI005023,2007-04-26,3671.3515
2198,CI005024,2007-04-26,2347.6263
2199,CI005025,2007-04-26,2009.8793
2200,CI005026,2007-04-26,1930.9604
2201,CI005027,2007-04-26,1921.9772
2202,CI005028,2007-04-26,2479.251
2203,CI005029,2007-04-26,2869.7494
2204,CI005001,2007-04-27,2684.4368
2205,CI005002,2007-04-27,1924.0242
2206,CI005003,2007-04-27,4838.7269
2207,CI005004,2007-04-27,2430.2268
2208,CI005005,2007-04-27,2723.6106
2209,CI005006,2007-04-27,3014.1142
2210,CI005007,2007-04-27,2905.6484
2211,CI005008,2007-04-27,3535.4016
2212,CI005009,2007-04-27,2328.7735
2213,CI005010,2007-04-27,3551.905
2214,CI005011,2007-04-27,3068.3962
2215,CI005012,2007-04-27,3918.2844
2216,CI005013,2007-04-27,3076.5884
2217,CI005014,2007-04-27,4167.1336
2218,CI005015,2007-04-27,3039.1346
2219,CI005016,2007-04-27,2588.5547
2220,CI005017,2007-04-27,2996.0497
2221,CI005018,2007-04-27,2927.333
2222,CI005019,2007-04-27,3810.986
2223,CI005020,2007-04-27,3013.8973
2224,CI005021,2007-04-27,3828.441
2225,CI005022,2007-04-27,6452.452
2226,CI005023,2007-04-27,3630.2292
2227,CI005024,2007-04-27,2359.1792
2228,CI005025,2007-04-27,1976.0243
2229,CI005026,2007-04-27,1921.7797
2230,CI005027,2007-04-27,1921.3817
2231,CI005028,2007-04-27,2554.7051
2232,CI005029,2007-04-27,2887.7514
2233,CI005001,2007-04-30,2709.3547
2234,CI005002,2007-04-30,1913.3489
2235,CI005003,2007-04-30,4873.378
2236,CI005004,2007-04-30,2475.0474
2237,CI005005,2007-04-30,2711.5441
2238,CI005006,2007-04-30,3063.0051
2239,CI005007,2007-04-30,2954.0147
2240,CI005008,2007-04-30,3658.8446
2241,CI005009,2007-04-30,2331.4203
2242,CI005010,2007-04-30,3612.6333
2243,CI005011,2007-04-30,3077.8369
2244,CI005012,2007-04-30,3891.5424
2245,CI005013,2007-04-30,3107.0634
2246,CI005014,2007-04-30,4337.9672
2247,CI005015,2007-04-30,3042.9614
2248,CI005016,2007-04-30,2655.8957
2249,CI005017,2007-04-30,3094.5873
2250,CI005018,2007-04-30,3004.8225
2251,CI005019,2007-04-30,3906.5529
2252,CI005020,2007-04-30,3081.0626
2253,CI005021,2007-04-30,3812.0728
2254,CI005022,2007-04-30,6874.988
2255,CI005023,2007-04-30,3718.0812
2256,CI005024,2007-04-30,2402.9464
2257,CI005025,2007-04-30,2018.4156
2258,CI005026,2007-04-30,1918.6353
2259,CI005027,2007-04-30,1952.3654
2260,CI005028,2007-04-30,2684.5155
2261,CI005029,2007-04-30,2892.5333
2262,CI005001,2007-05-08,2840.2331
2263,CI005002,2007-05-08,1984.5193
2264,CI005003,2007-05-08,5062.53
2265,CI005004,2007-05-08,2587.0088
2266,CI005005,2007-05-08,2804.2291
2267,CI005006,2007-05-08,3198.1144
2268,CI005007,2007-05-08,3124.7211
2269,CI005008,2007-05-08,3870.0792
2270,CI005009,2007-05-08,2403.8832
2271,CI005010,2007-05-08,3764.1714
2272,CI005011,2007-05-08,3176.4916
2273,CI005012,2007-05-08,4102.2737
2274,CI005013,2007-05-08,3248.8509
2275,CI005014,2007-05-08,4474.5189
2276,CI005015,2007-05-08,3087.8387
2277,CI005016,2007-05-08,2751.2685
2278,CI005017,2007-05-08,3253.0185
2279,CI005018,2007-05-08,3132.5275
2280,CI005019,2007-05-08,4032.3296
2281,CI005020,2007-05-08,3210.88
2282,CI005021,2007-05-08,3900.5826
2283,CI005022,2007-05-08,6938.9743
2284,CI005023,2007-05-08,3959.2907
2285,CI005024,2007-05-08,2496.8562
2286,CI005025,2007-05-08,2086.5863
2287,CI005026,2007-05-08,1981.5283
2288,CI005027,2007-05-08,2049.7889
2289,CI005028,2007-05-08,2727.5151
2290,CI005029,2007-05-08,3013.5901
2291,CI005001,2007-05-09,2867.466
2292,CI005002,2007-05-09,1993.4677
2293,CI005003,2007-05-09,4976.4612
2294,CI005004,2007-05-09,2606.1907
2295,CI005005,2007-05-09,2832.2334
2296,CI005006,2007-05-09,3163.4211
2297,CI005007,2007-05-09,3105.3029
2298,CI005008,2007-05-09,3792.7961
2299,CI005009,2007-05-09,2431.7078
2300,CI005010,2007-05-09,3747.3153
2301,CI005011,2007-05-09,3159.3983
2302,CI005012,2007-05-09,4059.9099
2303,CI005013,2007-05-09,3268.2517
2304,CI005014,2007-05-09,4473.6152
2305,CI005015,2007-05-09,3088.56
2306,CI005016,2007-05-09,2746.5047
2307,CI005017,2007-05-09,3251.3011
2308,CI005018,2007-05-09,3107.3082
2309,CI005019,2007-05-09,3966.7901
2310,CI005020,2007-05-09,3253.5911
2311,CI005021,2007-05-09,4086.3574
2312,CI005022,2007-05-09,6745.5574
2313,CI005023,2007-05-09,4074.8871
2314,CI005024,2007-05-09,2492.2514
2315,CI005025,2007-05-09,2032.9898
2316,CI005026,2007-05-09,2061.6728
2317,CI005027,2007-05-09,2030.4918
2318,CI005028,2007-05-09,2758.0348
2319,CI005029,2007-05-09,3031.2603
2320,CI005001,2007-05-10,2942.7712
2321,CI005002,2007-05-10,2026.2584
2322,CI005003,2007-05-10,5052.5383
2323,CI005004,2007-05-10,2618.4617
2324,CI005005,2007-05-10,2983.88
2325,CI005006,2007-05-10,3176.8406
2326,CI005007,2007-05-10,3100.3716
2327,CI005008,2007-05-10,3746.8611
2328,CI005009,2007-05-10,2423.8809
2329,CI005010,2007-05-10,3774.428
2330,CI005011,2007-05-10,3207.1072
2331,CI005012,2007-05-10,4004.69
2332,CI005013,2007-05-10,3310.282
2333,CI005014,2007-05-10,4444.6627
2334,CI005015,2007-05-10,3079.4065
2335,CI005016,2007-05-10,2753.292
2336,CI005017,2007-05-10,3216.4821
2337,CI005018,2007-05-10,3146.3149
2338,CI005019,2007-05-10,3977.3373
2339,CI005020,2007-05-10,3249.4033
2340,CI005021,2007-05-10,4063.1332
2341,CI005022,2007-05-10,6684.9853
2342,CI005023,2007-05-10,4075.1549
2343,CI005024,2007-05-10,2526.4978
2344,CI005025,2007-05-10,2084.104
2345,CI005026,2007-05-10,2087.2457
2346,CI005027,2007-05-10,2039.7049
2347,CI005028,2007-05-10,2691.7933
2348,CI005029,2007-05-10,3065.2254
2349,CI005001,2007-05-11,2954.8171
2350,CI005002,2007-05-11,2027.3268
2351,CI005003,2007-05-11,4958.672
2352,CI005004,2007-05-11,2583.5447
2353,CI005005,2007-05-11,2965.3458
2354,CI005006,2007-05-11,3174.3638
2355,CI005007,2007-05-11,3074.0746
2356,CI005008,2007-05-11,3764.2832
2357,CI005009,2007-05-11,2394.6682
2358,CI005010,2007-05-11,3745.2456
2359,CI005011,2007-05-11,3173.5722
2360,CI005012,2007-05-11,4035.4282
2361,CI005013,2007-05-11,3266.6608
2362,CI005014,2007-05-11,4472.4493
2363,CI005015,2007-05-11,3027.4241
2364,CI005016,2007-05-11,2741.5393
2365,CI005017,2007-05-11,3234.2623
2366,CI005018,2007-05-11,3164.6568
2367,CI005019,2007-05-11,3926.6507
2368,CI005020,2007-05-11,3249.5964
2369,CI005021,2007-05-11,4097.6831
2370,CI005022,2007-05-11,6547.9843
2371,CI005023,2007-05-11,4074.2917
2372,CI005024,2007-05-11,2499.5177
2373,CI005025,2007-05-11,2082.5266
2374,CI005026,2007-05-11,2077.0355
2375,CI005027,2007-05-11,2050.8207
2376,CI005028,2007-05-11,2632.0152
2377,CI005029,2007-05-11,3064.3186
2378,CI005001,2007-05-14,2979.8002
2379,CI005002,2007-05-14,2032.201
2380,CI005003,2007-05-14,4945.0015
2381,CI005004,2007-05-14,2574.5277
2382,CI005005,2007-05-14,3022.3997
2383,CI005006,2007-05-14,3201.2542
2384,CI005007,2007-05-14,3084.7374
2385,CI005008,2007-05-14,3808.8133
2386,CI005009,2007-05-14,2391.903
2387,CI005010,2007-05-14,3740.0236
2388,CI005011,2007-05-14,3163.8481
2389,CI005012,2007-05-14,4101.6321
2390,CI005013,2007-05-14,3309.907
2391,CI005014,2007-05-14,4510.6592
2392,CI005015,2007-05-14,2999.6624
2393,CI005016,2007-05-14,2800.3546
2394,CI005017,2007-05-14,3222.4016
2395,CI005018,2007-05-14,3205.544
2396,CI005019,2007-05-14,3958.6136
2397,CI005020,2007-05-14,3235.1091
2398,CI005021,2007-05-14,4160.2486
2399,CI005022,2007-05-14,6611.3466
2400,CI005023,2007-05-14,4203.6421
2401,CI005024,2007-05-14,2490.0246
2402,CI005025,2007-05-14,2126.2792
2403,CI005026,2007-05-14,2053.6666
2404,CI005027,2007-05-14,2045.2065
2405,CI005028,2007-05-14,2644.2415
2406,CI005029,2007-05-14,3108.7735
2407,CI005001,2007-05-15,2869.536
2408,CI005002,2007-05-15,1946.368
2409,CI005003,2007-05-15,4826.9556
2410,CI005004,2007-05-15,2467.0161
2411,CI005005,2007-05-15,2923.1478
2412,CI005006,2007-05-15,3106.6665
2413,CI005007,2007-05-15,3039.9746
2414,CI005008,2007-05-15,3664.7216
2415,CI005009,2007-05-15,2317.7411
2416,CI005010,2007-05-15,3626.7741
2417,CI005011,2007-05-15,3151.5822
2418,CI005012,2007-05-15,4212.3327
2419,CI005013,2007-05-15,3192.2774
2420,CI005014,2007-05-15,4341.9838
2421,CI005015,2007-05-15,2926.1565
2422,CI005016,2007-05-15,2695.1327
2423,CI005017,2007-05-15,3047.895
2424,CI005018,2007-05-15,3096.6428
2425,CI005019,2007-05-15,3906.2271
2426,CI005020,2007-05-15,3111.1816
2427,CI005021,2007-05-15,3940.3746
2428,CI005022,2007-05-15,6455.3092
2429,CI005023,2007-05-15,4068.0354
2430,CI005024,2007-05-15,2402.379
2431,CI005025,2007-05-15,2061.9196
2432,CI005026,2007-05-15,1979.6713
2433,CI005027,2007-05-15,1969.8057
2434,CI005028,2007-05-15,2624.4358
2435,CI005029,2007-05-15,3031.3689
2436,CI005001,2007-05-16,2979.6452
2437,CI005002,2007-05-16,2036.0123
2438,CI005003,2007-05-16,4959.8393
2439,CI005004,2007-05-16,2531.6677
2440,CI005005,2007-05-16,2962.3959
2441,CI005006,2007-05-16,3193.3643
2442,CI005007,2007-05-16,3120.8399
2443,CI005008,2007-05-16,3790.8415
2444,CI005009,2007-05-16,2380.7255
2445,CI005010,2007-05-16,3751.385
2446,CI005011,2007-05-16,3262.9053
2447,CI005012,2007-05-16,4296.3609
2448,CI005013,2007-05-16,3272.582
2449,CI005014,2007-05-16,4512.1262
2450,CI005015,2007-05-16,2976.8426
2451,CI005016,2007-05-16,2766.0133
2452,CI005017,2007-05-16,3182.7038
2453,CI005018,2007-05-16,3165.6454
2454,CI005019,2007-05-16,4055.6264
2455,CI005020,2007-05-16,3233.5895
2456,CI005021,2007-05-16,3983.2845
2457,CI005022,2007-05-16,6576.3115
2458,CI005023,2007-05-16,4186.1152
2459,CI005024,2007-05-16,2463.2938
2460,CI005025,2007-05-16,2088.2308
2461,CI005026,2007-05-16,2016.2732
2462,CI005027,2007-05-16,2037.9355
2463,CI005028,2007-05-16,2742.8399
2464,CI005029,2007-05-16,3093.4676
2465,CI005001,2007-05-17,3025.801
2466,CI005002,2007-05-17,2098.9633
2467,CI005003,2007-05-17,5065.5517
2468,CI005004,2007-05-17,2577.8566
2469,CI005005,2007-05-17,3046.0375
2470,CI005006,2007-05-17,3289.7038
2471,CI005007,2007-05-17,3199.3014
2472,CI005008,2007-05-17,3877.6165
2473,CI005009,2007-05-17,2449.4769
2474,CI005010,2007-05-17,3847.1585
2475,CI005011,2007-05-17,3323.8236
2476,CI005012,2007-05-17,4361.5952
2477,CI005013,2007-05-17,3344.7308
2478,CI005014,2007-05-17,4593.8999
2479,CI005015,2007-05-17,3049.5983
2480,CI005016,2007-05-17,2831.7765
2481,CI005017,2007-05-17,3240.441
2482,CI005018,2007-05-17,3258.9795
2483,CI005019,2007-05-17,4165.6176
2484,CI005020,2007-05-17,3293.5757
2485,CI005021,2007-05-17,4004.6046
2486,CI005022,2007-05-17,6712.799
2487,CI005023,2007-05-17,4332.2203
2488,CI005024,2007-05-17,2503.0581
2489,CI005025,2007-05-17,2128.5607
2490,CI005026,2007-05-17,2066.2229
2491,CI005027,2007-05-17,2082.3679
2492,CI005028,2007-05-17,2814.227
2493,CI005029,2007-05-17,3176.541
2494,CI005001,2007-05-18,3005.2584
2495,CI005002,2007-05-18,2126.6584
2496,CI005003,2007-05-18,5006.9489
2497,CI005004,2007-05-18,2566.617
2498,CI005005,2007-05-18,3061.2837
2499,CI005006,2007-05-18,3317.7576
2500,CI005007,2007-05-18,3204.9048
2501,CI005008,2007-05-18,3930.1359
2502,CI005009,2007-05-18,2474.3726
2503,CI005010,2007-05-18,3875.3498
2504,CI005011,2007-05-18,3351.7749
2505,CI005012,2007-05-18,4500.3298
2506,CI005013,2007-05-18,3393.9665
2507,CI005014,2007-05-18,4581.1027
2508,CI005015,2007-05-18,3009.8506
2509,CI005016,2007-05-18,2882.5804
2510,CI005017,2007-05-18,3241.3291
2511,CI005018,2007-05-18,3279.3557
2512,CI005019,2007-05-18,4177.6269
2513,CI005020,2007-05-18,3312.1076
2514,CI005021,2007-05-18,3940.2756
2515,CI005022,2007-05-18,6665.7071
2516,CI005023,2007-05-18,4383.1431
2517,CI005024,2007-05-18,2485.5907
2518,CI005025,2007-05-18,2119.706
2519,CI005026,2007-05-18,2053.6779
2520,CI005027,2007-05-18,2087.3692
2521,CI005028,2007-05-18,2831.8199
2522,CI005029,2007-05-18,3229.5716
2523,CI005001,2007-05-21,3024.4113
2524,CI005002,2007-05-21,2273.7796
2525,CI005003,2007-05-21,5116.9955
2526,CI005004,2007-05-21,2601.032
2527,CI005005,2007-05-21,3106.3157
2528,CI005006,2007-05-21,3400.0593
2529,CI005007,2007-05-21,3296.1455
2530,CI005008,2007-05-21,4114.2786
2531,CI005009,2007-05-21,2547.6924
2532,CI005010,2007-05-21,3950.3777
2533,CI005011,2007-05-21,3440.6558
2534,CI005012,2007-05-21,4709.0438
2535,CI005013,2007-05-21,3481.3973
2536,CI005014,2007-05-21,4707.2683
2537,CI005015,2007-05-21,3065.7586
2538,CI005016,2007-05-21,2969.7008
2539,CI005017,2007-05-21,3363.2827
2540,CI005018,2007-05-21,3337.2326
2541,CI005019,2007-05-21,4217.6517
2542,CI005020,2007-05-21,3406.926
2543,CI005021,2007-05-21,3898.3457
2544,CI005022,2007-05-21,6677.6777
2545,CI005023,2007-05-21,4520.463
2546,CI005024,2007-05-21,2547.0942
2547,CI005025,2007-05-21,2147.1239
2548,CI005026,2007-05-21,2102.5428
2549,CI005027,2007-05-21,2134.2193
2550,CI005028,2007-05-21,2824.1578
2551,CI005029,2007-05-21,3326.3585
2552,CI005001,2007-05-22,3057.4805
2553,CI005002,2007-05-22,2343.9754
2554,CI005003,2007-05-22,5198.0558
2555,CI005004,2007-05-22,2681.1546
2556,CI005005,2007-05-22,3113.776
2557,CI005006,2007-05-22,3451.8448
2558,CI005007,2007-05-22,3387.9215
2559,CI005008,2007-05-22,4151.9139
2560,CI005009,2007-05-22,2592.7872
2561,CI005010,2007-05-22,4031.2479
2562,CI005011,2007-05-22,3454.2229
2563,CI005012,2007-05-22,4652.0567
2564,CI005013,2007-05-22,3545.4924
2565,CI005014,2007-05-22,4763.1621
2566,CI005015,2007-05-22,3131.0719
2567,CI005016,2007-05-22,2974.7988
2568,CI005017,2007-05-22,3433.8858
2569,CI005018,2007-05-22,3397.6295
2570,CI005019,2007-05-22,4237.4298
2571,CI005020,2007-05-22,3489.4984
2572,CI005021,2007-05-22,3916.3323
2573,CI005022,2007-05-22,6716.3259
2574,CI005023,2007-05-22,4637.339
2575,CI005024,2007-05-22,2590.9431
2576,CI005025,2007-05-22,2166.7346
2577,CI005026,2007-05-22,2119.2852
2578,CI005027,2007-05-22,2146.312
2579,CI005028,2007-05-22,2885.7117
2580,CI005029,2007-05-22,3360.5756
2581,CI005001,2007-05-23,3133.6811
2582,CI005002,2007-05-23,2359.0201
2583,CI005003,2007-05-23,5281.5955
2584,CI005004,2007-05-23,2745.0631
2585,CI005005,2007-05-23,3130.5112
2586,CI005006,2007-05-23,3520.038
2587,CI005007,2007-05-23,3529.8078
2588,CI005008,2007-05-23,4253.6322
2589,CI005009,2007-05-23,2645.9473
2590,CI005010,2007-05-23,4119.7248
2591,CI005011,2007-05-23,3515.1573
2592,CI005012,2007-05-23,4677.0842
2593,CI005013,2007-05-23,3678.2353
2594,CI005014,2007-05-23,4871.0036
2595,CI005015,2007-05-23,3235.6423
2596,CI005016,2007-05-23,3060.0831
2597,CI005017,2007-05-23,3531.9695
2598,CI005018,2007-05-23,3483.1714
2599,CI005019,2007-05-23,4336.5377
2600,CI005020,2007-05-23,3614.3526
2601,CI005021,2007-05-23,3958.8732
2602,CI005022,2007-05-23,6769.3136
2603,CI005023,2007-05-23,4795.223
2604,CI005024,2007-05-23,2649.8095
2605,CI005025,2007-05-23,2218.5303
2606,CI005026,2007-05-23,2137.628
2607,CI005027,2007-05-23,2208.9026
2608,CI005028,2007-05-23,2895.527
2609,CI005029,2007-05-23,3436.4193
2610,CI005001,2007-05-24,3101.4424
2611,CI005002,2007-05-24,2310.4013
2612,CI005003,2007-05-24,5192.6968
